query_id,cas_a,cas_b,gold_chunk,gold_chunk_cas,rank_426,in_259_valid
pair::100-51-6::13983-17-0::t4,100-51-6,13983-17-0,sec::100-51-6::2,100-51-6,6,True
pair::100-51-6::13983-17-0::t4,100-51-6,13983-17-0,sec::13983-17-0::10,13983-17-0,1,True
pair::100-51-6::13983-17-0::t4,100-51-6,13983-17-0,sec::13983-17-0::2,13983-17-0,3,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::106-51-4::10,106-51-4,3,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::106-51-4::2::p1,106-51-4,,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::106-51-4::2::p2,106-51-4,,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::108-88-3::10,108-88-3,2,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::108-88-3::2::p1,108-88-3,19,True
pair::106-51-4::108-88-3::t0,106-51-4,108-88-3,sec::108-88-3::2::p2,108-88-3,,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::106-51-4::10,106-51-4,2,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::106-51-4::2::p1,106-51-4,12,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::106-51-4::2::p2,106-51-4,,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::108-88-3::10,108-88-3,3,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::108-88-3::2::p1,108-88-3,4,True
pair::106-51-4::108-88-3::t1,106-51-4,108-88-3,sec::108-88-3::2::p2,108-88-3,,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::106-51-4::10,106-51-4,3,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::106-51-4::2::p1,106-51-4,6,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::106-51-4::2::p2,106-51-4,,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::108-88-3::10,108-88-3,2,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::108-88-3::2::p1,108-88-3,4,True
pair::106-51-4::108-88-3::t2,106-51-4,108-88-3,sec::108-88-3::2::p2,108-88-3,,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::106-51-4::10,106-51-4,2,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::106-51-4::2::p1,106-51-4,,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::106-51-4::2::p2,106-51-4,,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::108-88-3::10,108-88-3,3,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::108-88-3::2::p1,108-88-3,14,True
pair::106-51-4::108-88-3::t3,106-51-4,108-88-3,sec::108-88-3::2::p2,108-88-3,,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::106-51-4::10,106-51-4,3,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::106-51-4::2::p1,106-51-4,,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::106-51-4::2::p2,106-51-4,,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::108-88-3::10,108-88-3,2,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::108-88-3::2::p1,108-88-3,,True
pair::106-51-4::108-88-3::t4,106-51-4,108-88-3,sec::108-88-3::2::p2,108-88-3,,True
pair::102-08-9::1333-86-4::t0,102-08-9,1333-86-4,sec::102-08-9::10,102-08-9,1,True
pair::102-08-9::1333-86-4::t0,102-08-9,1333-86-4,sec::102-08-9::2,102-08-9,5,True
pair::102-08-9::1333-86-4::t0,102-08-9,1333-86-4,sec::1333-86-4::10,1333-86-4,3,True
pair::102-08-9::1333-86-4::t0,102-08-9,1333-86-4,sec::1333-86-4::2,1333-86-4,2,True
pair::102-08-9::1333-86-4::t1,102-08-9,1333-86-4,sec::102-08-9::10,102-08-9,2,True
pair::102-08-9::1333-86-4::t1,102-08-9,1333-86-4,sec::102-08-9::2,102-08-9,1,True
pair::102-08-9::1333-86-4::t1,102-08-9,1333-86-4,sec::1333-86-4::10,1333-86-4,13,True
pair::102-08-9::1333-86-4::t1,102-08-9,1333-86-4,sec::1333-86-4::2,1333-86-4,3,True
pair::102-08-9::1333-86-4::t2,102-08-9,1333-86-4,sec::102-08-9::10,102-08-9,2,True
pair::102-08-9::1333-86-4::t2,102-08-9,1333-86-4,sec::102-08-9::2,102-08-9,1,True
pair::102-08-9::1333-86-4::t2,102-08-9,1333-86-4,sec::1333-86-4::10,1333-86-4,5,True
pair::102-08-9::1333-86-4::t2,102-08-9,1333-86-4,sec::1333-86-4::2,1333-86-4,7,True
pair::102-08-9::1333-86-4::t3,102-08-9,1333-86-4,sec::102-08-9::10,102-08-9,1,True
pair::102-08-9::1333-86-4::t3,102-08-9,1333-86-4,sec::102-08-9::2,102-08-9,3,True
pair::102-08-9::1333-86-4::t3,102-08-9,1333-86-4,sec::1333-86-4::10,1333-86-4,2,True
pair::102-08-9::1333-86-4::t3,102-08-9,1333-86-4,sec::1333-86-4::2,1333-86-4,4,True
pair::102-08-9::1333-86-4::t4,102-08-9,1333-86-4,sec::102-08-9::10,102-08-9,2,True
pair::102-08-9::1333-86-4::t4,102-08-9,1333-86-4,sec::102-08-9::2,102-08-9,3,True
pair::102-08-9::1333-86-4::t4,102-08-9,1333-86-4,sec::1333-86-4::10,1333-86-4,6,True
pair::102-08-9::1333-86-4::t4,102-08-9,1333-86-4,sec::1333-86-4::2,1333-86-4,1,True
pair::10031-87-5::106-31-0::t0,10031-87-5,106-31-0,sec::10031-87-5::10,10031-87-5,1,False
pair::10031-87-5::106-31-0::t0,10031-87-5,106-31-0,sec::10031-87-5::2,10031-87-5,2,False
pair::10031-87-5::106-31-0::t0,10031-87-5,106-31-0,sec::106-31-0::10,106-31-0,3,False
pair::10031-87-5::106-31-0::t0,10031-87-5,106-31-0,sec::106-31-0::2,106-31-0,5,False
pair::10031-87-5::106-31-0::t1,10031-87-5,106-31-0,sec::10031-87-5::10,10031-87-5,2,False
pair::10031-87-5::106-31-0::t1,10031-87-5,106-31-0,sec::10031-87-5::2,10031-87-5,1,False
pair::10031-87-5::106-31-0::t1,10031-87-5,106-31-0,sec::106-31-0::10,106-31-0,5,False
pair::10031-87-5::106-31-0::t1,10031-87-5,106-31-0,sec::106-31-0::2,106-31-0,3,False
pair::10031-87-5::106-31-0::t2,10031-87-5,106-31-0,sec::10031-87-5::10,10031-87-5,1,False
pair::10031-87-5::106-31-0::t2,10031-87-5,106-31-0,sec::10031-87-5::2,10031-87-5,2,False
pair::10031-87-5::106-31-0::t2,10031-87-5,106-31-0,sec::106-31-0::10,106-31-0,4,False
pair::10031-87-5::106-31-0::t2,10031-87-5,106-31-0,sec::106-31-0::2,106-31-0,5,False
pair::10031-87-5::106-31-0::t3,10031-87-5,106-31-0,sec::10031-87-5::10,10031-87-5,1,False
pair::10031-87-5::106-31-0::t3,10031-87-5,106-31-0,sec::10031-87-5::2,10031-87-5,2,False
pair::10031-87-5::106-31-0::t3,10031-87-5,106-31-0,sec::106-31-0::10,106-31-0,4,False
pair::10031-87-5::106-31-0::t3,10031-87-5,106-31-0,sec::106-31-0::2,106-31-0,5,False
pair::10031-87-5::106-31-0::t4,10031-87-5,106-31-0,sec::10031-87-5::10,10031-87-5,2,False
pair::10031-87-5::106-31-0::t4,10031-87-5,106-31-0,sec::10031-87-5::2,10031-87-5,1,False
pair::10031-87-5::106-31-0::t4,10031-87-5,106-31-0,sec::106-31-0::10,106-31-0,5,False
pair::10031-87-5::106-31-0::t4,10031-87-5,106-31-0,sec::106-31-0::2,106-31-0,4,False
pair::106-24-1::7786-81-4::t0,106-24-1,7786-81-4,sec::106-24-1::10,106-24-1,2,True
pair::106-24-1::7786-81-4::t0,106-24-1,7786-81-4,sec::106-24-1::2,106-24-1,11,True
pair::106-24-1::7786-81-4::t0,106-24-1,7786-81-4,sec::7786-81-4::10,7786-81-4,1,True
pair::106-24-1::7786-81-4::t0,106-24-1,7786-81-4,sec::7786-81-4::2::p1,7786-81-4,10,True
pair::106-24-1::7786-81-4::t0,106-24-1,7786-81-4,sec::7786-81-4::2::p2,7786-81-4,,True
pair::106-24-1::7786-81-4::t1,106-24-1,7786-81-4,sec::106-24-1::10,106-24-1,14,True
pair::106-24-1::7786-81-4::t1,106-24-1,7786-81-4,sec::106-24-1::2,106-24-1,6,True
pair::106-24-1::7786-81-4::t1,106-24-1,7786-81-4,sec::7786-81-4::10,7786-81-4,1,True
pair::106-24-1::7786-81-4::t1,106-24-1,7786-81-4,sec::7786-81-4::2::p1,7786-81-4,2,True
pair::106-24-1::7786-81-4::t1,106-24-1,7786-81-4,sec::7786-81-4::2::p2,7786-81-4,,True
pair::106-24-1::7786-81-4::t2,106-24-1,7786-81-4,sec::106-24-1::10,106-24-1,15,True
pair::106-24-1::7786-81-4::t2,106-24-1,7786-81-4,sec::106-24-1::2,106-24-1,5,True
pair::106-24-1::7786-81-4::t2,106-24-1,7786-81-4,sec::7786-81-4::10,7786-81-4,1,True
pair::106-24-1::7786-81-4::t2,106-24-1,7786-81-4,sec::7786-81-4::2::p1,7786-81-4,2,True
pair::106-24-1::7786-81-4::t2,106-24-1,7786-81-4,sec::7786-81-4::2::p2,7786-81-4,,True
pair::106-24-1::7786-81-4::t3,106-24-1,7786-81-4,sec::106-24-1::10,106-24-1,7,True
pair::106-24-1::7786-81-4::t3,106-24-1,7786-81-4,sec::106-24-1::2,106-24-1,15,True
pair::106-24-1::7786-81-4::t3,106-24-1,7786-81-4,sec::7786-81-4::10,7786-81-4,1,True
pair::106-24-1::7786-81-4::t3,106-24-1,7786-81-4,sec::7786-81-4::2::p1,7786-81-4,2,True
pair::106-24-1::7786-81-4::t3,106-24-1,7786-81-4,sec::7786-81-4::2::p2,7786-81-4,,True
pair::106-24-1::7786-81-4::t4,106-24-1,7786-81-4,sec::106-24-1::10,106-24-1,16,True
pair::106-24-1::7786-81-4::t4,106-24-1,7786-81-4,sec::106-24-1::2,106-24-1,3,True
pair::106-24-1::7786-81-4::t4,106-24-1,7786-81-4,sec::7786-81-4::10,7786-81-4,1,True
pair::106-24-1::7786-81-4::t4,106-24-1,7786-81-4,sec::7786-81-4::2::p1,7786-81-4,2,True
pair::106-24-1::7786-81-4::t4,106-24-1,7786-81-4,sec::7786-81-4::2::p2,7786-81-4,,True
pair::109-59-1::7772-98-7::t0,109-59-1,7772-98-7,sec::109-59-1::10,109-59-1,3,True
pair::109-59-1::7772-98-7::t0,109-59-1,7772-98-7,sec::109-59-1::2,109-59-1,11,True
pair::109-59-1::7772-98-7::t0,109-59-1,7772-98-7,sec::7772-98-7::10,7772-98-7,1,True
pair::109-59-1::7772-98-7::t0,109-59-1,7772-98-7,sec::7772-98-7::2,7772-98-7,2,True
pair::109-59-1::7772-98-7::t1,109-59-1,7772-98-7,sec::109-59-1::10,109-59-1,7,True
pair::109-59-1::7772-98-7::t1,109-59-1,7772-98-7,sec::109-59-1::2,109-59-1,13,True
pair::109-59-1::7772-98-7::t1,109-59-1,7772-98-7,sec::7772-98-7::10,7772-98-7,1,True
pair::109-59-1::7772-98-7::t1,109-59-1,7772-98-7,sec::7772-98-7::2,7772-98-7,2,True
pair::109-59-1::7772-98-7::t2,109-59-1,7772-98-7,sec::109-59-1::10,109-59-1,7,True
pair::109-59-1::7772-98-7::t2,109-59-1,7772-98-7,sec::109-59-1::2,109-59-1,9,True
pair::109-59-1::7772-98-7::t2,109-59-1,7772-98-7,sec::7772-98-7::10,7772-98-7,2,True
pair::109-59-1::7772-98-7::t2,109-59-1,7772-98-7,sec::7772-98-7::2,7772-98-7,1,True
pair::109-59-1::7772-98-7::t3,109-59-1,7772-98-7,sec::109-59-1::10,109-59-1,6,True
pair::109-59-1::7772-98-7::t3,109-59-1,7772-98-7,sec::109-59-1::2,109-59-1,,True
pair::109-59-1::7772-98-7::t3,109-59-1,7772-98-7,sec::7772-98-7::10,7772-98-7,1,True
pair::109-59-1::7772-98-7::t3,109-59-1,7772-98-7,sec::7772-98-7::2,7772-98-7,2,True
pair::109-59-1::7772-98-7::t4,109-59-1,7772-98-7,sec::109-59-1::10,109-59-1,15,True
pair::109-59-1::7772-98-7::t4,109-59-1,7772-98-7,sec::109-59-1::2,109-59-1,7,True
pair::109-59-1::7772-98-7::t4,109-59-1,7772-98-7,sec::7772-98-7::10,7772-98-7,2,True
pair::109-59-1::7772-98-7::t4,109-59-1,7772-98-7,sec::7772-98-7::2,7772-98-7,1,True
pair::101-80-4::1344-00-9::t0,101-80-4,1344-00-9,sec::101-80-4::10,101-80-4,1,True
pair::101-80-4::1344-00-9::t0,101-80-4,1344-00-9,sec::101-80-4::2,101-80-4,8,True
pair::101-80-4::1344-00-9::t0,101-80-4,1344-00-9,sec::1344-00-9::10,1344-00-9,2,True
pair::101-80-4::1344-00-9::t0,101-80-4,1344-00-9,sec::1344-00-9::2,1344-00-9,3,True
pair::101-80-4::1344-00-9::t1,101-80-4,1344-00-9,sec::101-80-4::10,101-80-4,5,True
pair::101-80-4::1344-00-9::t1,101-80-4,1344-00-9,sec::101-80-4::2,101-80-4,6,True
pair::101-80-4::1344-00-9::t1,101-80-4,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::101-80-4::1344-00-9::t1,101-80-4,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::101-80-4::1344-00-9::t2,101-80-4,1344-00-9,sec::101-80-4::10,101-80-4,6,True
pair::101-80-4::1344-00-9::t2,101-80-4,1344-00-9,sec::101-80-4::2,101-80-4,7,True
pair::101-80-4::1344-00-9::t2,101-80-4,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::101-80-4::1344-00-9::t2,101-80-4,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::101-80-4::1344-00-9::t3,101-80-4,1344-00-9,sec::101-80-4::10,101-80-4,7,True
pair::101-80-4::1344-00-9::t3,101-80-4,1344-00-9,sec::101-80-4::2,101-80-4,8,True
pair::101-80-4::1344-00-9::t3,101-80-4,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::101-80-4::1344-00-9::t3,101-80-4,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::101-80-4::1344-00-9::t4,101-80-4,1344-00-9,sec::101-80-4::10,101-80-4,7,True
pair::101-80-4::1344-00-9::t4,101-80-4,1344-00-9,sec::101-80-4::2,101-80-4,9,True
pair::101-80-4::1344-00-9::t4,101-80-4,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::101-80-4::1344-00-9::t4,101-80-4,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::10102-20-2::1317-65-3::t0,10102-20-2,1317-65-3,sec::10102-20-2::10,10102-20-2,1,True
pair::10102-20-2::1317-65-3::t0,10102-20-2,1317-65-3,sec::10102-20-2::2,10102-20-2,2,True
pair::10102-20-2::1317-65-3::t0,10102-20-2,1317-65-3,sec::1317-65-3::10,1317-65-3,6,True
pair::10102-20-2::1317-65-3::t0,10102-20-2,1317-65-3,sec::1317-65-3::2,1317-65-3,9,True
pair::10102-20-2::1317-65-3::t1,10102-20-2,1317-65-3,sec::10102-20-2::10,10102-20-2,1,True
pair::10102-20-2::1317-65-3::t1,10102-20-2,1317-65-3,sec::10102-20-2::2,10102-20-2,2,True
pair::10102-20-2::1317-65-3::t1,10102-20-2,1317-65-3,sec::1317-65-3::10,1317-65-3,4,True
pair::10102-20-2::1317-65-3::t1,10102-20-2,1317-65-3,sec::1317-65-3::2,1317-65-3,7,True
pair::10102-20-2::1317-65-3::t2,10102-20-2,1317-65-3,sec::10102-20-2::10,10102-20-2,1,True
pair::10102-20-2::1317-65-3::t2,10102-20-2,1317-65-3,sec::10102-20-2::2,10102-20-2,2,True
pair::10102-20-2::1317-65-3::t2,10102-20-2,1317-65-3,sec::1317-65-3::10,1317-65-3,4,True
pair::10102-20-2::1317-65-3::t2,10102-20-2,1317-65-3,sec::1317-65-3::2,1317-65-3,3,True
pair::10102-20-2::1317-65-3::t3,10102-20-2,1317-65-3,sec::10102-20-2::10,10102-20-2,1,True
pair::10102-20-2::1317-65-3::t3,10102-20-2,1317-65-3,sec::10102-20-2::2,10102-20-2,2,True
pair::10102-20-2::1317-65-3::t3,10102-20-2,1317-65-3,sec::1317-65-3::10,1317-65-3,3,True
pair::10102-20-2::1317-65-3::t3,10102-20-2,1317-65-3,sec::1317-65-3::2,1317-65-3,15,True
pair::10102-20-2::1317-65-3::t4,10102-20-2,1317-65-3,sec::10102-20-2::10,10102-20-2,2,True
pair::10102-20-2::1317-65-3::t4,10102-20-2,1317-65-3,sec::10102-20-2::2,10102-20-2,1,True
pair::10102-20-2::1317-65-3::t4,10102-20-2,1317-65-3,sec::1317-65-3::10,1317-65-3,3,True
pair::10102-20-2::1317-65-3::t4,10102-20-2,1317-65-3,sec::1317-65-3::2,1317-65-3,7,True
pair::110-16-7::115-86-6::t0,110-16-7,115-86-6,sec::110-16-7::10,110-16-7,5,True
pair::110-16-7::115-86-6::t0,110-16-7,115-86-6,sec::110-16-7::2,110-16-7,,True
pair::110-16-7::115-86-6::t0,110-16-7,115-86-6,sec::115-86-6::10,115-86-6,1,True
pair::110-16-7::115-86-6::t0,110-16-7,115-86-6,sec::115-86-6::2,115-86-6,4,True
pair::110-16-7::115-86-6::t1,110-16-7,115-86-6,sec::110-16-7::10,110-16-7,3,True
pair::110-16-7::115-86-6::t1,110-16-7,115-86-6,sec::110-16-7::2,110-16-7,5,True
pair::110-16-7::115-86-6::t1,110-16-7,115-86-6,sec::115-86-6::10,115-86-6,1,True
pair::110-16-7::115-86-6::t1,110-16-7,115-86-6,sec::115-86-6::2,115-86-6,2,True
pair::110-16-7::115-86-6::t2,110-16-7,115-86-6,sec::110-16-7::10,110-16-7,6,True
pair::110-16-7::115-86-6::t2,110-16-7,115-86-6,sec::110-16-7::2,110-16-7,3,True
pair::110-16-7::115-86-6::t2,110-16-7,115-86-6,sec::115-86-6::10,115-86-6,1,True
pair::110-16-7::115-86-6::t2,110-16-7,115-86-6,sec::115-86-6::2,115-86-6,5,True
pair::110-16-7::115-86-6::t3,110-16-7,115-86-6,sec::110-16-7::10,110-16-7,3,True
pair::110-16-7::115-86-6::t3,110-16-7,115-86-6,sec::110-16-7::2,110-16-7,,True
pair::110-16-7::115-86-6::t3,110-16-7,115-86-6,sec::115-86-6::10,115-86-6,1,True
pair::110-16-7::115-86-6::t3,110-16-7,115-86-6,sec::115-86-6::2,115-86-6,6,True
pair::110-16-7::115-86-6::t4,110-16-7,115-86-6,sec::110-16-7::10,110-16-7,3,True
pair::110-16-7::115-86-6::t4,110-16-7,115-86-6,sec::110-16-7::2,110-16-7,5,True
pair::110-16-7::115-86-6::t4,110-16-7,115-86-6,sec::115-86-6::10,115-86-6,1,True
pair::110-16-7::115-86-6::t4,110-16-7,115-86-6,sec::115-86-6::2,115-86-6,2,True
pair::100-22-1::10016-20-3::t0,100-22-1,10016-20-3,sec::100-22-1::10,100-22-1,1,True
pair::100-22-1::10016-20-3::t0,100-22-1,10016-20-3,sec::100-22-1::2,100-22-1,2,True
pair::100-22-1::10016-20-3::t0,100-22-1,10016-20-3,sec::10016-20-3::10,10016-20-3,3,True
pair::100-22-1::10016-20-3::t0,100-22-1,10016-20-3,sec::10016-20-3::2,10016-20-3,6,True
pair::100-22-1::10016-20-3::t1,100-22-1,10016-20-3,sec::100-22-1::10,100-22-1,2,True
pair::100-22-1::10016-20-3::t1,100-22-1,10016-20-3,sec::100-22-1::2,100-22-1,1,True
pair::100-22-1::10016-20-3::t1,100-22-1,10016-20-3,sec::10016-20-3::10,10016-20-3,3,True
pair::100-22-1::10016-20-3::t1,100-22-1,10016-20-3,sec::10016-20-3::2,10016-20-3,4,True
pair::100-22-1::10016-20-3::t2,100-22-1,10016-20-3,sec::100-22-1::10,100-22-1,1,True
pair::100-22-1::10016-20-3::t2,100-22-1,10016-20-3,sec::100-22-1::2,100-22-1,2,True
pair::100-22-1::10016-20-3::t2,100-22-1,10016-20-3,sec::10016-20-3::10,10016-20-3,5,True
pair::100-22-1::10016-20-3::t2,100-22-1,10016-20-3,sec::10016-20-3::2,10016-20-3,7,True
pair::100-22-1::10016-20-3::t3,100-22-1,10016-20-3,sec::100-22-1::10,100-22-1,1,True
pair::100-22-1::10016-20-3::t3,100-22-1,10016-20-3,sec::100-22-1::2,100-22-1,2,True
pair::100-22-1::10016-20-3::t3,100-22-1,10016-20-3,sec::10016-20-3::10,10016-20-3,3,True
pair::100-22-1::10016-20-3::t3,100-22-1,10016-20-3,sec::10016-20-3::2,10016-20-3,5,True
pair::100-22-1::10016-20-3::t4,100-22-1,10016-20-3,sec::100-22-1::10,100-22-1,2,True
pair::100-22-1::10016-20-3::t4,100-22-1,10016-20-3,sec::100-22-1::2,100-22-1,1,True
pair::100-22-1::10016-20-3::t4,100-22-1,10016-20-3,sec::10016-20-3::10,10016-20-3,3,True
pair::100-22-1::10016-20-3::t4,100-22-1,10016-20-3,sec::10016-20-3::2,10016-20-3,5,True
pair::10102-49-5::1066-33-7::t0,10102-49-5,1066-33-7,sec::10102-49-5::10,10102-49-5,2,True
pair::10102-49-5::1066-33-7::t0,10102-49-5,1066-33-7,sec::10102-49-5::2,10102-49-5,6,True
pair::10102-49-5::1066-33-7::t0,10102-49-5,1066-33-7,sec::1066-33-7::10,1066-33-7,1,True
pair::10102-49-5::1066-33-7::t0,10102-49-5,1066-33-7,sec::1066-33-7::2,1066-33-7,3,True
pair::10102-49-5::1066-33-7::t1,10102-49-5,1066-33-7,sec::10102-49-5::10,10102-49-5,2,True
pair::10102-49-5::1066-33-7::t1,10102-49-5,1066-33-7,sec::10102-49-5::2,10102-49-5,3,True
pair::10102-49-5::1066-33-7::t1,10102-49-5,1066-33-7,sec::1066-33-7::10,1066-33-7,1,True
pair::10102-49-5::1066-33-7::t1,10102-49-5,1066-33-7,sec::1066-33-7::2,1066-33-7,4,True
pair::10102-49-5::1066-33-7::t2,10102-49-5,1066-33-7,sec::10102-49-5::10,10102-49-5,1,True
pair::10102-49-5::1066-33-7::t2,10102-49-5,1066-33-7,sec::10102-49-5::2,10102-49-5,3,True
pair::10102-49-5::1066-33-7::t2,10102-49-5,1066-33-7,sec::1066-33-7::10,1066-33-7,4,True
pair::10102-49-5::1066-33-7::t2,10102-49-5,1066-33-7,sec::1066-33-7::2,1066-33-7,2,True
pair::10102-49-5::1066-33-7::t3,10102-49-5,1066-33-7,sec::10102-49-5::10,10102-49-5,1,True
pair::10102-49-5::1066-33-7::t3,10102-49-5,1066-33-7,sec::10102-49-5::2,10102-49-5,,True
pair::10102-49-5::1066-33-7::t3,10102-49-5,1066-33-7,sec::1066-33-7::10,1066-33-7,2,True
pair::10102-49-5::1066-33-7::t3,10102-49-5,1066-33-7,sec::1066-33-7::2,1066-33-7,5,True
pair::10102-49-5::1066-33-7::t4,10102-49-5,1066-33-7,sec::10102-49-5::10,10102-49-5,2,True
pair::10102-49-5::1066-33-7::t4,10102-49-5,1066-33-7,sec::10102-49-5::2,10102-49-5,1,True
pair::10102-49-5::1066-33-7::t4,10102-49-5,1066-33-7,sec::1066-33-7::10,1066-33-7,4,True
pair::10102-49-5::1066-33-7::t4,10102-49-5,1066-33-7,sec::1066-33-7::2,1066-33-7,3,True
pair::103-09-3::13718-59-7::t0,103-09-3,13718-59-7,sec::103-09-3::10,103-09-3,3,True
pair::103-09-3::13718-59-7::t0,103-09-3,13718-59-7,sec::103-09-3::2,103-09-3,7,True
pair::103-09-3::13718-59-7::t0,103-09-3,13718-59-7,sec::13718-59-7::10,13718-59-7,1,True
pair::103-09-3::13718-59-7::t0,103-09-3,13718-59-7,sec::13718-59-7::2,13718-59-7,2,True
pair::103-09-3::13718-59-7::t1,103-09-3,13718-59-7,sec::103-09-3::10,103-09-3,5,True
pair::103-09-3::13718-59-7::t1,103-09-3,13718-59-7,sec::103-09-3::2,103-09-3,6,True
pair::103-09-3::13718-59-7::t1,103-09-3,13718-59-7,sec::13718-59-7::10,13718-59-7,1,True
pair::103-09-3::13718-59-7::t1,103-09-3,13718-59-7,sec::13718-59-7::2,13718-59-7,2,True
pair::103-09-3::13718-59-7::t2,103-09-3,13718-59-7,sec::103-09-3::10,103-09-3,5,True
pair::103-09-3::13718-59-7::t2,103-09-3,13718-59-7,sec::103-09-3::2,103-09-3,6,True
pair::103-09-3::13718-59-7::t2,103-09-3,13718-59-7,sec::13718-59-7::10,13718-59-7,1,True
pair::103-09-3::13718-59-7::t2,103-09-3,13718-59-7,sec::13718-59-7::2,13718-59-7,2,True
pair::103-09-3::13718-59-7::t3,103-09-3,13718-59-7,sec::103-09-3::10,103-09-3,3,True
pair::103-09-3::13718-59-7::t3,103-09-3,13718-59-7,sec::103-09-3::2,103-09-3,8,True
pair::103-09-3::13718-59-7::t3,103-09-3,13718-59-7,sec::13718-59-7::10,13718-59-7,1,True
pair::103-09-3::13718-59-7::t3,103-09-3,13718-59-7,sec::13718-59-7::2,13718-59-7,2,True
pair::103-09-3::13718-59-7::t4,103-09-3,13718-59-7,sec::103-09-3::10,103-09-3,7,True
pair::103-09-3::13718-59-7::t4,103-09-3,13718-59-7,sec::103-09-3::2,103-09-3,6,True
pair::103-09-3::13718-59-7::t4,103-09-3,13718-59-7,sec::13718-59-7::10,13718-59-7,2,True
pair::103-09-3::13718-59-7::t4,103-09-3,13718-59-7,sec::13718-59-7::2,13718-59-7,1,True
pair::101-80-4::102-71-6::t0,101-80-4,102-71-6,sec::101-80-4::10,101-80-4,1,True
pair::101-80-4::102-71-6::t0,101-80-4,102-71-6,sec::101-80-4::2,101-80-4,6,True
pair::101-80-4::102-71-6::t0,101-80-4,102-71-6,sec::102-71-6::10,102-71-6,2,True
pair::101-80-4::102-71-6::t0,101-80-4,102-71-6,sec::102-71-6::2,102-71-6,11,True
pair::101-80-4::102-71-6::t1,101-80-4,102-71-6,sec::101-80-4::10,101-80-4,4,True
pair::101-80-4::102-71-6::t1,101-80-4,102-71-6,sec::101-80-4::2,101-80-4,7,True
pair::101-80-4::102-71-6::t1,101-80-4,102-71-6,sec::102-71-6::10,102-71-6,1,True
pair::101-80-4::102-71-6::t1,101-80-4,102-71-6,sec::102-71-6::2,102-71-6,2,True
pair::101-80-4::102-71-6::t2,101-80-4,102-71-6,sec::101-80-4::10,101-80-4,4,True
pair::101-80-4::102-71-6::t2,101-80-4,102-71-6,sec::101-80-4::2,101-80-4,3,True
pair::101-80-4::102-71-6::t2,101-80-4,102-71-6,sec::102-71-6::10,102-71-6,16,True
pair::101-80-4::102-71-6::t2,101-80-4,102-71-6,sec::102-71-6::2,102-71-6,6,True
pair::101-80-4::102-71-6::t3,101-80-4,102-71-6,sec::101-80-4::10,101-80-4,4,True
pair::101-80-4::102-71-6::t3,101-80-4,102-71-6,sec::101-80-4::2,101-80-4,9,True
pair::101-80-4::102-71-6::t3,101-80-4,102-71-6,sec::102-71-6::10,102-71-6,1,True
pair::101-80-4::102-71-6::t3,101-80-4,102-71-6,sec::102-71-6::2,102-71-6,6,True
pair::101-80-4::102-71-6::t4,101-80-4,102-71-6,sec::101-80-4::10,101-80-4,4,True
pair::101-80-4::102-71-6::t4,101-80-4,102-71-6,sec::101-80-4::2,101-80-4,6,True
pair::101-80-4::102-71-6::t4,101-80-4,102-71-6,sec::102-71-6::10,102-71-6,3,True
pair::101-80-4::102-71-6::t4,101-80-4,102-71-6,sec::102-71-6::2,102-71-6,1,True
